AFFYMETRIX_3PRIME_IVT_ID	Name	Species
202254_at	signal induced proliferation associated 1 like 1(SIPA1L1)	Homo sapiens
203702_s_at	tubulin tyrosine ligase like 4(TTLL4)	Homo sapiens
203703_s_at	tubulin tyrosine ligase like 4(TTLL4)	Homo sapiens
1557611_at	tubulin tyrosine ligase like 4(TTLL4)	Homo sapiens
203061_s_at	mediator of DNA damage checkpoint 1(MDC1)	Homo sapiens
203062_s_at	mediator of DNA damage checkpoint 1(MDC1)	Homo sapiens
205933_at	SET binding protein 1(SETBP1)	Homo sapiens
1564158_a_at	VAC14 antisense RNA 1(VAC14-AS1)	Homo sapiens
205995_x_at	IQ motif containing B1(IQCB1)	Homo sapiens
203604_at	zinc finger protein 516(ZNF516)	Homo sapiens
1568974_at	neuroblastoma highly expressed 1(NHEG1)	Homo sapiens
205872_x_at	phosphodiesterase 4D interacting protein(PDE4DIP)	Homo sapiens
206408_at	leucine rich repeat transmembrane neuronal 2(LRRTM2)	Homo sapiens
206003_at	centrosomal protein 135(CEP135)	Homo sapiens
1561677_at	mono-ADP ribosylhydrolase 2(MACROD2)	Homo sapiens
1563209_a_at	mono-ADP ribosylhydrolase 2(MACROD2)	Homo sapiens
1553564_at	mono-ADP ribosylhydrolase 2(MACROD2)	Homo sapiens
202460_s_at	lipin 2(LPIN2)	Homo sapiens
202459_s_at	lipin 2(LPIN2)	Homo sapiens
1554485_s_at	transmembrane protein 37(TMEM37)	Homo sapiens
1554483_at	transmembrane protein 37(TMEM37)	Homo sapiens
1552599_at	peroxisomal testis enriched protein 1(PXT1)	Homo sapiens
1562240_at	plexin A4(PLXNA4)	Homo sapiens
1558697_a_at	meiosis regulator and mRNA stability factor 1(MARF1)	Homo sapiens
202386_s_at	meiosis regulator and mRNA stability factor 1(MARF1)	Homo sapiens
203280_at	scaffold attachment factor B2(SAFB2)	Homo sapiens
1558502_s_at	dynamin 3(DNM3)	Homo sapiens
1558501_at	dynamin 3(DNM3)	Homo sapiens
201027_s_at	eukaryotic translation initiation factor 5B(EIF5B)	Homo sapiens
201026_at	eukaryotic translation initiation factor 5B(EIF5B)	Homo sapiens
201024_x_at	eukaryotic translation initiation factor 5B(EIF5B)	Homo sapiens
201025_at	eukaryotic translation initiation factor 5B(EIF5B)	Homo sapiens
1555043_at	LHFPL tetraspan subfamily member 5(LHFPL5)	Homo sapiens
203546_at	importin 13(IPO13)	Homo sapiens
1553647_at	chromodomain Y like 2(CDYL2)	Homo sapiens
202319_at	SUMO specific peptidase 6(SENP6)	Homo sapiens
202318_s_at	SUMO specific peptidase 6(SENP6)	Homo sapiens
1554864_a_at	syndecan 3(SDC3)	Homo sapiens
202898_at	syndecan 3(SDC3)	Homo sapiens
203143_s_at	KIAA0040(KIAA0040)	Homo sapiens
203144_s_at	KIAA0040(KIAA0040)	Homo sapiens
1560133_at	GRB10 interacting GYF protein 2(GIGYF2)	Homo sapiens
1558305_at	GRB10 interacting GYF protein 2(GIGYF2)	Homo sapiens
1555255_a_at	diphosphoinositol pentakisphosphate kinase 1(PPIP5K1)	Homo sapiens
204578_at	diphosphoinositol pentakisphosphate kinase 1(PPIP5K1)	Homo sapiens
204525_at	PHD finger protein 14(PHF14)	Homo sapiens
1564777_at	hyaluronidase 6, pseudogene(HYAL6P)	Homo sapiens
1569496_s_at	uncharacterized LOC100130872(LOC100130872)	Homo sapiens
1554165_at	family with sequence similarity 53 member B(FAM53B)	Homo sapiens
203206_at	family with sequence similarity 53 member B(FAM53B)	Homo sapiens
1562738_a_at	USP3 antisense RNA 1(USP3-AS1)	Homo sapiens
202052_s_at	retinoic acid induced 14(RAI14)	Homo sapiens
205223_at	DEP domain containing 5, GATOR1 subcomplex subunit(DEPDC5)	Homo sapiens
203204_s_at	lysine demethylase 4A(KDM4A)	Homo sapiens
203205_at	lysine demethylase 4A(KDM4A)	Homo sapiens
204601_at	NEDD4 binding protein 1(N4BP1)	Homo sapiens
203495_at	leucine rich repeat containing 14(LRRC14)	Homo sapiens
201768_s_at	clathrin interactor 1(CLINT1)	Homo sapiens
201769_at	clathrin interactor 1(CLINT1)	Homo sapiens
1554880_at	MYRF antisense RNA 1(MYRF-AS1)	Homo sapiens
205862_at	growth regulating estrogen receptor binding 1(GREB1)	Homo sapiens
202188_at	nucleoporin 93(NUP93)	Homo sapiens
200777_s_at	basic leucine zipper and W2 domains 1(BZW1)	Homo sapiens
200776_s_at	basic leucine zipper and W2 domains 1(BZW1)	Homo sapiens
201817_at	ubiquitin protein ligase E3C(UBE3C)	Homo sapiens
1554794_a_at	ubiquitin protein ligase E3C(UBE3C)	Homo sapiens
1554793_at	ubiquitin protein ligase E3C(UBE3C)	Homo sapiens
1555405_at	ubiquitin protein ligase E3C(UBE3C)	Homo sapiens
1564758_at	cilia and flagella associated protein 61(CFAP61)	Homo sapiens
1554657_a_at	cilia and flagella associated protein 61(CFAP61)	Homo sapiens
202713_s_at	protein only RNase P catalytic subunit(PRORP)	Homo sapiens
202714_s_at	protein only RNase P catalytic subunit(PRORP)	Homo sapiens
203097_s_at	Rap guanine nucleotide exchange factor 2(RAPGEF2)	Homo sapiens
203096_s_at	Rap guanine nucleotide exchange factor 2(RAPGEF2)	Homo sapiens
203584_at	ER membrane protein complex subunit 2(EMC2)	Homo sapiens
203279_at	ER degradation enhancing alpha-mannosidase like protein 1(EDEM1)	Homo sapiens
206274_s_at	ciliary rootlet coiled-coil, rootletin(CROCC)	Homo sapiens
1553020_at	Smith-Magenis syndrome chromosome region, candidate 5(SMCR5)	Homo sapiens
202369_s_at	translocation associated membrane protein 2(TRAM2)	Homo sapiens
202368_s_at	translocation associated membrane protein 2(TRAM2)	Homo sapiens
1554383_a_at	translocation associated membrane protein 2(TRAM2)	Homo sapiens
201164_s_at	pumilio RNA binding family member 1(PUM1)	Homo sapiens
201165_s_at	pumilio RNA binding family member 1(PUM1)	Homo sapiens
201166_s_at	pumilio RNA binding family member 1(PUM1)	Homo sapiens
1569476_at	long intergenic non-protein coding RNA 2249(LINC02249)	Homo sapiens
206137_at	regulating synaptic membrane exocytosis 2(RIMS2)	Homo sapiens
204817_at	extra spindle pole bodies like 1, separase(ESPL1)	Homo sapiens
1557986_s_at	SMCR8-C9orf72 complex subunit(SMCR8)	Homo sapiens
1552484_at	SMCR8-C9orf72 complex subunit(SMCR8)	Homo sapiens
202791_s_at	protein phosphatase 6 regulatory subunit 2(PPP6R2)	Homo sapiens
202792_s_at	protein phosphatase 6 regulatory subunit 2(PPP6R2)	Homo sapiens
1570210_x_at	protein phosphatase 6 regulatory subunit 2(PPP6R2)	Homo sapiens
205783_at	kallikrein related peptidase 13(KLK13)	Homo sapiens
203491_s_at	centrosomal protein 57(CEP57)	Homo sapiens
203492_x_at	centrosomal protein 57(CEP57)	Homo sapiens
203493_s_at	centrosomal protein 57(CEP57)	Homo sapiens
203494_s_at	centrosomal protein 57(CEP57)	Homo sapiens
1559884_at	CDKN2B antisense RNA 1(CDKN2B-AS1)	Homo sapiens
1554259_at	G protein signaling modulator 1(GPSM1)	Homo sapiens
201728_s_at	KIAA0100(KIAA0100)	Homo sapiens
201729_s_at	KIAA0100(KIAA0100)	Homo sapiens
204815_s_at	DExH-box helicase 34(DHX34)	Homo sapiens
204816_s_at	DExH-box helicase 34(DHX34)	Homo sapiens
1554670_at	golgi associated, gamma adaptin ear containing, ARF binding protein 1(GGA1)	Homo sapiens
1552309_a_at	nexilin F-actin binding protein(NEXN)	Homo sapiens
1570306_at	ST18 C2H2C-type zinc finger transcription factor(ST18)	Homo sapiens
1570307_s_at	ST18 C2H2C-type zinc finger transcription factor(ST18)	Homo sapiens
206135_at	ST18 C2H2C-type zinc finger transcription factor(ST18)	Homo sapiens
1557583_at	ST18 C2H2C-type zinc finger transcription factor(ST18)	Homo sapiens
204063_s_at	unc-51 like autophagy activating kinase 2(ULK2)	Homo sapiens
204062_s_at	unc-51 like autophagy activating kinase 2(ULK2)	Homo sapiens
1554112_a_at	unc-51 like autophagy activating kinase 2(ULK2)	Homo sapiens
1563670_at	zinc finger and SCAN domain containing 23(ZSCAN23)	Homo sapiens
1564039_at	zinc finger and SCAN domain containing 23(ZSCAN23)	Homo sapiens
1560724_at	torsin 1A interacting protein 1(TOR1AIP1)	Homo sapiens
1569380_a_at	homocysteine inducible ER protein with ubiquitin like domain 1(HERPUD1)	Homo sapiens
206257_at	coiled-coil domain containing 9(CCDC9)	Homo sapiens
203288_at	granule associated Rac and RHOG effector 1(GARRE1)	Homo sapiens
1554613_a_at	rubicon autophagy regulator(RUBCN)	Homo sapiens
1560138_at	rubicon autophagy regulator(RUBCN)	Homo sapiens
1554612_at	rubicon autophagy regulator(RUBCN)	Homo sapiens
204761_at	USP6 N-terminal like(USP6NL)	Homo sapiens
202559_x_at	chromatin target of PRMT1(CHTOP)	Homo sapiens
202560_s_at	chromatin target of PRMT1(CHTOP)	Homo sapiens
205368_at	family with sequence similarity 131 member B(FAM131B)	Homo sapiens
1558975_at	UBA like domain containing 1(UBALD1)	Homo sapiens
1558976_x_at	UBA like domain containing 1(UBALD1)	Homo sapiens
202031_s_at	WD repeat domain, phosphoinositide interacting 2(WIPI2)	Homo sapiens
204710_s_at	WD repeat domain, phosphoinositide interacting 2(WIPI2)	Homo sapiens
1570033_at	WD repeat domain, phosphoinositide interacting 2(WIPI2)	Homo sapiens
1555306_a_at	endothelin converting enzyme 2(ECE2)	Homo sapiens
206728_at	endothelin converting enzyme 2(ECE2)	Homo sapiens
206629_at	ADAMTS like 2(ADAMTSL2)	Homo sapiens
206747_at	G protein regulated inducer of neurite outgrowth 2(GPRIN2)	Homo sapiens
1554541_a_at	G protein regulated inducer of neurite outgrowth 2(GPRIN2)	Homo sapiens
1561252_at	uncharacterized LOC648691(LL22NC03-63E9.3)	Homo sapiens
1563512_at	nitric oxide synthase 1 adaptor protein(NOS1AP)	Homo sapiens
203614_at	UTP14C small subunit processome component(UTP14C)	Homo sapiens
202699_s_at	transmembrane protein 63A(TMEM63A)	Homo sapiens
202700_s_at	transmembrane protein 63A(TMEM63A)	Homo sapiens
204876_at	zinc finger protein 646(ZNF646)	Homo sapiens
203933_at	RAB11 family interacting protein 3(RAB11FIP3)	Homo sapiens
1553102_a_at	coiled-coil domain containing 69(CCDC69)	Homo sapiens
205496_at	KIAA0408(KIAA0408)	Homo sapiens
204376_at	DDB1 and CUL4 associated factor 1(DCAF1)	Homo sapiens
204377_s_at	DDB1 and CUL4 associated factor 1(DCAF1)	Homo sapiens
204075_s_at	centrosomal protein 104(CEP104)	Homo sapiens
204074_s_at	centrosomal protein 104(CEP104)	Homo sapiens
1558691_a_at	dedicator of cytokinesis 4(DOCK4)	Homo sapiens
205003_at	dedicator of cytokinesis 4(DOCK4)	Homo sapiens
1564435_a_at	keratin 72(KRT72)	Homo sapiens
1554276_at	spliceosome associated factor 3, U4/U6 recycling protein(SART3)	Homo sapiens
200069_at	spliceosome associated factor 3, U4/U6 recycling protein(SART3)	Homo sapiens
205659_at	histone deacetylase 9(HDAC9)	Homo sapiens
1552758_at	histone deacetylase 9(HDAC9)	Homo sapiens
1552760_at	histone deacetylase 9(HDAC9)	Homo sapiens
201296_s_at	WD repeat and SOCS box containing 1(WSB1)	Homo sapiens
201295_s_at	WD repeat and SOCS box containing 1(WSB1)	Homo sapiens
201294_s_at	WD repeat and SOCS box containing 1(WSB1)	Homo sapiens
206316_s_at	kinetochore associated 1(KNTC1)	Homo sapiens
204793_at	G protein-coupled receptor associated sorting protein 1(GPRASP1)	Homo sapiens
202407_s_at	pre-mRNA processing factor 31(PRPF31)	Homo sapiens
202408_s_at	pre-mRNA processing factor 31(PRPF31)	Homo sapiens
204662_at	centriolar coiled-coil protein 110(CCP110)	Homo sapiens
1569353_at	centriolar coiled-coil protein 110(CCP110)	Homo sapiens
1558942_at	zinc finger protein 765(ZNF765)	Homo sapiens
1558943_x_at	zinc finger protein 765(ZNF765)	Homo sapiens
200673_at	lysosomal protein transmembrane 4 alpha(LAPTM4A)	Homo sapiens
204792_s_at	intraflagellar transport 140(IFT140)	Homo sapiens
1554952_s_at	NLR family pyrin domain containing 12(NLRP12)	Homo sapiens
203431_s_at	Rho GTPase activating protein 32(ARHGAP32)	Homo sapiens
1556283_s_at	FGFR1 oncogene partner 2(FGFR1OP2)	Homo sapiens
1556282_at	FGFR1 oncogene partner 2(FGFR1OP2)	Homo sapiens
205212_s_at	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1(ACAP1)	Homo sapiens
205213_at	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1(ACAP1)	Homo sapiens
1561106_at	AHI1 divergent transcript(AHI1-DT)	Homo sapiens
206403_at	zinc finger protein 536(ZNF536)	Homo sapiens
204375_at	calsyntenin 3(CLSTN3)	Homo sapiens
204403_x_at	TRPM8 channel associated factor 1(TCAF1)	Homo sapiens
206874_s_at	STE20 like kinase(SLK)	Homo sapiens
206875_s_at	STE20 like kinase(SLK)	Homo sapiens
1553272_at	solute carrier family 36 member 1(SLC36A1)	Homo sapiens
204048_s_at	phosphatase and actin regulator 2(PHACTR2)	Homo sapiens
204049_s_at	phosphatase and actin regulator 2(PHACTR2)	Homo sapiens
204047_s_at	phosphatase and actin regulator 2(PHACTR2)	Homo sapiens
206707_x_at	RHO family interacting cell polarization regulator 2(RIPOR2)	Homo sapiens
205104_at	syntaphilin(SNPH)	Homo sapiens
202719_s_at	testin LIM domain protein(TES)	Homo sapiens
202720_at	testin LIM domain protein(TES)	Homo sapiens
206507_at	zinc finger and SCAN domain containing 12(ZSCAN12)	Homo sapiens
205383_s_at	zinc finger and BTB domain containing 20(ZBTB20)	Homo sapiens
206868_at	StAR related lipid transfer domain containing 8(STARD8)	Homo sapiens
1555865_at	TOLLIP divergent transcript(TOLLIP-DT)	Homo sapiens
205424_at	TBK1 binding protein 1(TBKBP1)	Homo sapiens
1555474_at	tubulin tyrosine ligase like 3(TTLL3)	Homo sapiens
1555475_x_at	tubulin tyrosine ligase like 3(TTLL3)	Homo sapiens
203419_at	lysine methyltransferase 2B(KMT2B)	Homo sapiens
1554763_at	ubiquitin conjugating enzyme E2 D N-terminal like (pseudogene)(UBE2DNL)	Homo sapiens
1554322_a_at	histone deacetylase 4(HDAC4)	Homo sapiens
204225_at	histone deacetylase 4(HDAC4)	Homo sapiens
1556797_at	glycosaminoglycan regulatory associated long non-coding RNA(GRASLND)	Homo sapiens
1556798_a_at	glycosaminoglycan regulatory associated long non-coding RNA(GRASLND)	Homo sapiens
1559145_at	glycosaminoglycan regulatory associated long non-coding RNA(GRASLND)	Homo sapiens
1570328_s_at	long intergenic non-protein coding RNA 1620(LINC01620)	Homo sapiens
1570327_at	long intergenic non-protein coding RNA 1620(LINC01620)	Homo sapiens
204530_s_at	thymocyte selection associated high mobility group box(TOX)	Homo sapiens
204529_s_at	thymocyte selection associated high mobility group box(TOX)	Homo sapiens
200617_at	malectin(MLEC)	Homo sapiens
200616_s_at	malectin(MLEC)	Homo sapiens
204447_at	leucine zipper tumor suppressor family member 3(LZTS3)	Homo sapiens
1553928_at	ELMO domain containing 2(ELMOD2)	Homo sapiens
1557836_at	ELMO domain containing 2(ELMOD2)	Homo sapiens
1557837_a_at	ELMO domain containing 2(ELMOD2)	Homo sapiens
204546_at	KIAA0513(KIAA0513)	Homo sapiens
1554440_at	KIAA0513(KIAA0513)	Homo sapiens
203651_at	zinc finger FYVE-type containing 16(ZFYVE16)	Homo sapiens
1555011_at	zinc finger FYVE-type containing 16(ZFYVE16)	Homo sapiens
1555982_at	zinc finger FYVE-type containing 16(ZFYVE16)	Homo sapiens
1554638_at	zinc finger FYVE-type containing 16(ZFYVE16)	Homo sapiens
1554271_a_at	centromere protein L(CENPL)	Homo sapiens
202181_at	sushi domain containing 6(SUSD6)	Homo sapiens
206526_at	RIB43A domain with coiled-coils 2(RIBC2)	Homo sapiens
204866_at	jade family PHD finger 3(JADE3)	Homo sapiens
1563796_s_at	glutamyl-tRNA synthetase 2, mitochondrial(EARS2)	Homo sapiens
1555437_at	glutamyl-tRNA synthetase 2, mitochondrial(EARS2)	Homo sapiens
204382_at	N-acetyltransferase 9 (putative)(NAT9)	Homo sapiens
202503_s_at	PCNA clamp associated factor(PCLAF)	Homo sapiens
1558574_at	long intergenic non-protein coding RNA 2616(LINC02616)	Homo sapiens
203185_at	Ras association domain family member 2(RASSF2)	Homo sapiens
1561269_at	Rap guanine nucleotide exchange factor 5(RAPGEF5)	Homo sapiens
1563882_a_at	Rap guanine nucleotide exchange factor 5(RAPGEF5)	Homo sapiens
204680_s_at	Rap guanine nucleotide exchange factor 5(RAPGEF5)	Homo sapiens
204681_s_at	Rap guanine nucleotide exchange factor 5(RAPGEF5)	Homo sapiens
202115_s_at	NOC2 like nucleolar associated transcriptional repressor(NOC2L)	Homo sapiens
1559139_at	NOC2 like nucleolar associated transcriptional repressor(NOC2L)	Homo sapiens
202650_s_at	transmembrane protein 94(TMEM94)	Homo sapiens
1563641_a_at	sorting nexin 20(SNX20)	Homo sapiens
201084_s_at	BCL2 associated transcription factor 1(BCLAF1)	Homo sapiens
201083_s_at	BCL2 associated transcription factor 1(BCLAF1)	Homo sapiens
201101_s_at	BCL2 associated transcription factor 1(BCLAF1)	Homo sapiens
201303_at	eukaryotic translation initiation factor 4A3(EIF4A3)	Homo sapiens
203364_s_at	autophagy related 13(ATG13)	Homo sapiens
203363_s_at	autophagy related 13(ATG13)	Homo sapiens
201814_at	TBC1 domain family member 5(TBC1D5)	Homo sapiens
201815_s_at	TBC1 domain family member 5(TBC1D5)	Homo sapiens
201813_s_at	TBC1 domain family member 5(TBC1D5)	Homo sapiens
1566111_at	piezo type mechanosensitive ion channel component 1(PIEZO1)	Homo sapiens
1566110_at	piezo type mechanosensitive ion channel component 1(PIEZO1)	Homo sapiens
202771_at	piezo type mechanosensitive ion channel component 1(PIEZO1)	Homo sapiens
1568822_at	mitochondrial ribosome associated GTPase 2(MTG2)	Homo sapiens
1570051_at	ring finger protein 144A(RNF144A)	Homo sapiens
204040_at	ring finger protein 144A(RNF144A)	Homo sapiens
1554974_at	aminoacylase 3(ACY3)	Homo sapiens
200626_s_at	matrin 3(MATR3)	Homo sapiens
1558093_s_at	matrin 3(MATR3)	Homo sapiens
200624_s_at	matrin 3(MATR3)	Homo sapiens
204730_at	regulating synaptic membrane exocytosis 3(RIMS3)	Homo sapiens
200991_s_at	sorting nexin 17(SNX17)	Homo sapiens
203871_at	SUMO specific peptidase 3(SENP3)	Homo sapiens
205631_at	KIAA0586(KIAA0586)	Homo sapiens
203764_at	DLG associated protein 5(DLGAP5)	Homo sapiens
203036_s_at	MTSS I-BAR domain containing 1(MTSS1)	Homo sapiens
203037_s_at	MTSS I-BAR domain containing 1(MTSS1)	Homo sapiens
201240_s_at	signal peptidase complex subunit 2(SPCS2)	Homo sapiens
203082_at	BMS1 ribosome biogenesis factor(BMS1)	Homo sapiens
201433_s_at	phosphatidylserine synthase 1(PTDSS1)	Homo sapiens
202656_s_at	SERTA domain containing 2(SERTAD2)	Homo sapiens
202657_s_at	SERTA domain containing 2(SERTAD2)	Homo sapiens
1555278_a_at	cytoskeleton associated protein 5(CKAP5)	Homo sapiens
202360_at	mastermind like transcriptional coactivator 1(MAML1)	Homo sapiens
1552396_at	WAP four-disulfide core domain 6(WFDC6)	Homo sapiens
205325_at	phytanoyl-CoA 2-hydroxylase interacting protein(PHYHIP)	Homo sapiens
1565580_s_at	TatD DNase domain containing 2(TATDN2)	Homo sapiens
203648_at	TatD DNase domain containing 2(TATDN2)	Homo sapiens
200851_s_at	IST1 factor associated with ESCRT-III(IST1)	Homo sapiens
1562848_at	IST1 factor associated with ESCRT-III(IST1)	Homo sapiens
203465_at	mitochondrial ribosomal protein L19(MRPL19)	Homo sapiens
200794_x_at	DAZ associated protein 2(DAZAP2)	Homo sapiens
200662_s_at	translocase of outer mitochondrial membrane 20(TOMM20)	Homo sapiens
1567054_at	olfactory receptor family 1 subfamily C member 1(OR1C1)	Homo sapiens
1567055_at	olfactory receptor family 1 subfamily C member 1(OR1C1)	Homo sapiens
201462_at	secernin 1(SCRN1)	Homo sapiens
202523_s_at	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2(SPOCK2)	Homo sapiens
202524_s_at	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2(SPOCK2)	Homo sapiens
1560752_at	F-box and WD repeat domain containing 2(FBXW2)	Homo sapiens
206060_s_at	protein tyrosine phosphatase non-receptor type 22(PTPN22)	Homo sapiens
206845_s_at	ring finger protein 40(RNF40)	Homo sapiens
204302_s_at	cap binding complex dependent translation initiation factor(CTIF)	Homo sapiens
204303_s_at	cap binding complex dependent translation initiation factor(CTIF)	Homo sapiens
201977_s_at	DAP3 binding cell death enhancer 1(DELE1)	Homo sapiens
201978_s_at	DAP3 binding cell death enhancer 1(DELE1)	Homo sapiens
201777_s_at	EF-hand calcium binding domain 14(EFCAB14)	Homo sapiens
201775_s_at	EF-hand calcium binding domain 14(EFCAB14)	Homo sapiens
201778_s_at	EF-hand calcium binding domain 14(EFCAB14)	Homo sapiens
201776_s_at	EF-hand calcium binding domain 14(EFCAB14)	Homo sapiens
202895_s_at	signal regulatory protein alpha(SIRPA)	Homo sapiens
202896_s_at	signal regulatory protein alpha(SIRPA)	Homo sapiens
202897_at	signal regulatory protein alpha(SIRPA)	Homo sapiens
1552491_at	isopentenyl-diphosphate delta isomerase 2(IDI2)	Homo sapiens
1556913_a_at	GIT ArfGAP 2(GIT2)	Homo sapiens
1556912_at	GIT ArfGAP 2(GIT2)	Homo sapiens
204982_at	GIT ArfGAP 2(GIT2)	Homo sapiens
1568783_at	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)	Homo sapiens
205284_at	URB2 ribosome biogenesis homolog(URB2)	Homo sapiens
202417_at	kelch like ECH associated protein 1(KEAP1)	Homo sapiens
204435_at	nucleoporin 58(NUP58)	Homo sapiens
1563610_at	uncharacterized LOC157273(LOC157273)	Homo sapiens
